구분,일시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
수원하수처리장태양광,2018-03-04,0,0,0,0,0,0,0,0,40,179,180,276,300,142,340,372,263,36,0,0,0,0,0,0
수원하수처리장태양광,2018-03-05,0,0,0,0,0,0,0,0,19,157,445,666,731,616,919,838,583,233,6,0,0,0,0,0
수원하수처리장태양광,2018-03-06,0,0,0,0,0,0,0,72,446,778,980,1085,1093,1014,907,755,506,208,8,0,0,0,0,0
수원하수처리장태양광,2018-03-07,0,0,0,0,0,0,0,67,185,335,708,653,684,463,596,616,180,52,1,0,0,0,0,0
수원하수처리장태양광,2018-03-08,0,0,0,0,0,0,0,0,22,107,348,420,268,271,516,560,428,196,8,0,0,0,0,0
수원하수처리장태양광,2018-03-09,0,0,0,0,0,0,0,34,211,602,727,869,510,455,569,594,152,120,12,0,0,0,0,0
수원하수처리장태양광,2018-03-10,0,0,0,0,0,0,0,20,224,528,665,1054,1090,1102,1003,770,468,161,10,0,0,0,0,0
수원하수처리장태양광,2018-03-11,0,0,0,0,0,0,0,46,335,647,914,1050,1076,1069,988,808,533,214,13,0,0,0,0,0
수원하수처리장태양광,2018-03-12,0,0,0,0,0,0,0,30,200,439,673,835,931,919,820,625,385,149,12,0,0,0,0,0
수원하수처리장태양광,2018-03-13,0,0,0,0,0,0,0,23,136,337,679,1030,1068,946,772,709,486,185,14,0,0,0,0,0
수원하수처리장태양광,2018-03-14,0,0,0,0,0,0,0,6,248,637,875,1090,1170,1078,1068,870,565,223,16,0,0,0,0,0
수원하수처리장태양광,2018-03-15,0,0,0,0,0,0,0,0,0,4,28,82,61,43,56,44,16,6,0,0,0,0,0,0
수원하수처리장태양광,2018-03-16,0,0,0,0,0,0,0,119,386,810,1043,977,1034,1105,979,925,646,262,22,0,0,0,0,0
수원하수처리장태양광,2018-03-17,0,0,0,0,0,0,0,116,494,810,966,1104,1138,1142,988,823,450,138,24,0,0,0,0,0
수원하수처리장태양광,2018-03-18,0,0,0,0,0,0,0,28,90,176,416,412,470,413,322,246,155,94,1,0,0,0,0,0
수원하수처리장태양광,2018-03-19,0,0,0,0,0,0,0,13,32,94,89,161,187,150,137,89,77,28,1,0,0,0,0,0
수원하수처리장태양광,2018-03-20,0,0,0,0,0,0,1,127,521,907,1116,1135,817,667,522,286,172,78,6,0,0,0,0,0
수원하수처리장태양광,2018-03-21,0,0,0,0,0,0,0,17,65,134,128,202,211,168,175,124,70,52,2,0,0,0,0,0
수원하수처리장태양광,2018-03-22,0,0,0,0,0,0,0,124,527,868,1075,1214,1272,1259,1128,928,622,263,32,0,0,0,0,0
수원하수처리장태양광,2018-03-23,0,0,0,0,0,0,0,44,206,728,965,1199,1229,1172,1057,882,568,205,25,0,0,0,0,0
수원하수처리장태양광,2018-03-24,0,0,0,0,0,0,0,78,271,510,704,908,929,671,893,708,472,196,23,0,0,0,0,0
수원하수처리장태양광,2018-03-25,0,0,0,0,0,0,0,25,224,701,1016,1128,1182,1127,1024,848,516,230,31,0,0,0,0,0
수원하수처리장태양광,2018-03-26,0,0,0,0,0,0,0,20,108,280,854,1130,1188,1151,1072,872,588,246,31,0,0,0,0,0
수원하수처리장태양광,2018-03-27,0,0,0,0,0,0,4,126,389,702,799,953,971,782,728,476,322,174,23,0,0,0,0,0
수원하수처리장태양광,2018-03-28,0,0,0,0,0,0,7,148,432,710,892,1019,744,750,634,560,455,163,32,0,0,0,0,0
수원하수처리장태양광,2018-03-29,0,0,0,0,0,0,1,74,240,377,510,594,875,647,842,684,436,188,28,0,0,0,0,0
수원하수처리장태양광,2018-03-30,0,0,0,0,0,0,8,168,481,818,808,593,676,1036,856,724,463,197,28,0,0,0,0,0
수원하수처리장태양광,2018-03-31,0,0,0,0,0,0,5,136,418,700,899,1031,1090,1034,894,731,467,209,30,0,0,0,0,0
수원하수처리장태양광,2018-04-01,0,0,0,0,0,0,0,8,116,386,254,206,250,298,199,166,125,36,0,0,0,0,0,0
수원하수처리장태양광,2018-04-02,0,0,0,0,0,0,1,40,120,356,664,696,708,958,714,742,520,222,34,0,0,0,0,0
수원하수처리장태양광,2018-04-03,0,0,0,0,0,0,8,61,304,502,268,859,521,359,256,199,434,203,30,0,0,0,0,0
수원하수처리장태양광,2018-04-04,0,0,0,0,0,0,5,28,62,158,619,403,630,822,636,552,277,157,29,0,0,0,0,0
수원하수처리장태양광,2018-04-05,0,0,0,0,0,0,0,1,36,36,110,114,191,164,137,88,43,11,0,0,0,0,0,0
수원하수처리장태양광,2018-04-06,0,0,0,0,0,0,1,18,190,692,728,306,636,719,685,560,355,162,49,0,0,0,0,0
수원하수처리장태양광,2018-04-07,0,0,0,0,0,0,1,143,523,866,986,914,1140,1349,1230,1001,678,307,43,0,0,0,0,0
수원하수처리장태양광,2018-04-08,0,0,0,0,0,0,13,253,608,638,517,826,475,583,340,107,36,0,5,0,0,0,0,0
수원하수처리장태양광,2018-04-09,0,0,0,0,0,0,18,256,619,886,1024,1207,1252,1187,1019,798,539,239,48,0,0,0,0,0
수원하수처리장태양광,2018-04-10,0,0,0,0,0,0,31,205,520,815,1081,1210,1097,821,512,527,311,132,6,0,0,0,0,0
수원하수처리장태양광,2018-04-11,0,0,0,0,0,0,10,232,544,712,1109,1240,1289,1264,1152,953,660,301,48,0,0,0,0,0
수원하수처리장태양광,2018-04-12,0,0,0,0,0,0,17,242,593,875,1081,1207,1252,1250,1148,943,646,282,49,0,0,0,0,0
수원하수처리장태양광,2018-04-13,0,0,0,0,0,0,20,154,341,712,668,994,762,373,260,282,184,131,10,0,0,0,0,0
수원하수처리장태양광,2018-04-14,0,0,0,0,0,0,0,23,36,59,120,206,144,96,100,70,76,80,24,0,0,0,0,0
수원하수처리장태양광,2018-04-15,0,0,0,0,0,0,5,120,289,464,828,954,923,769,889,557,499,264,64,0,0,0,0,0
수원하수처리장태양광,2018-04-16,0,0,0,0,0,0,24,268,589,857,1114,1229,1177,1080,922,706,547,263,62,0,0,0,0,0
수원하수처리장태양광,2018-04-17,0,0,0,0,0,0,28,163,448,618,900,1074,1112,1044,977,803,539,257,52,0,0,0,0,0
수원하수처리장태양광,2018-04-18,0,0,0,0,0,0,29,244,532,763,973,1090,1120,1108,1019,828,564,266,50,0,0,0,0,0
수원하수처리장태양광,2018-04-19,0,0,0,0,0,0,38,266,564,804,949,1042,1086,1009,888,694,449,216,50,0,0,0,0,0
수원하수처리장태양광,2018-04-20,0,0,0,0,0,0,35,222,497,739,904,1001,1031,972,852,725,486,227,47,0,0,0,0,0
수원하수처리장태양광,2018-04-21,0,0,0,0,0,0,41,270,578,821,991,1045,1079,1027,976,828,564,230,41,0,0,0,0,0
수원하수처리장태양광,2018-04-22,0,0,0,0,0,0,17,109,155,178,149,300,270,196,178,48,68,35,0,0,0,0,0,0
수원하수처리장태양광,2018-04-23,0,0,0,0,0,0,0,0,0,2,30,52,95,118,121,80,36,16,1,0,0,0,0,0
수원하수처리장태양광,2018-04-24,0,0,0,0,0,0,0,62,208,307,358,390,409,395,338,298,184,88,48,0,0,0,0,0
수원하수처리장태양광,2018-04-25,0,0,0,0,0,0,56,320,606,826,984,1069,1082,1033,935,746,515,242,55,0,0,0,0,0
수원하수처리장태양광,2018-04-26,0,0,0,0,0,0,37,269,534,774,955,977,760,952,878,637,455,252,74,1,0,0,0,0
수원하수처리장태양광,2018-04-27,0,0,0,0,0,0,37,186,481,695,856,961,1078,1064,952,740,514,259,67,0,0,0,0,0
수원하수처리장태양광,2018-04-28,0,0,0,0,0,0,52,302,629,913,1112,1201,1241,1217,1096,902,629,311,68,1,0,0,0,0
수원하수처리장태양광,2018-04-29,0,0,0,0,0,0,48,286,583,900,893,932,906,1153,1050,852,588,284,72,1,0,0,0,0
수원하수처리장태양광,2018-04-30,0,0,0,0,0,0,56,211,470,707,984,1091,1014,979,928,754,538,265,60,1,0,0,0,0
수원하수처리장태양광,2018-05-01,0,0,0,0,0,0,29,233,474,676,550,467,444,468,368,244,230,128,42,1,0,0,0,0
수원하수처리장태양광,2018-05-02,0,0,0,0,0,0,13,49,155,262,418,202,244,532,188,55,217,31,0,0,0,0,0,0
수원하수처리장태양광,2018-05-03,0,0,0,0,0,0,64,340,667,949,1052,1189,1138,1192,1027,490,449,149,85,5,0,0,0,0
수원하수처리장태양광,2018-05-04,0,0,0,0,0,1,72,364,706,976,1180,1291,1301,1265,1146,925,644,314,64,1,0,0,0,0
수원하수처리장태양광,2018-05-05,0,0,0,0,0,0,66,278,611,811,979,1013,878,737,611,629,509,223,76,0,0,0,0,0
수원하수처리장태양광,2018-05-06,0,0,0,0,0,0,1,30,56,38,106,178,194,305,269,362,402,163,50,1,0,0,0,0
수원하수처리장태양광,2018-05-07,0,0,0,0,0,0,7,55,212,662,540,730,948,1097,942,432,436,294,74,5,0,0,0,0
수원하수처리장태양광,2018-05-08,0,0,0,0,0,0,70,331,616,782,1088,782,737,637,964,492,608,282,77,2,0,0,0,0
수원하수처리장태양광,2018-05-09,0,0,0,0,0,1,89,372,694,942,1102,1194,1216,1160,1042,872,608,300,80,4,0,0,0,0
수원하수처리장태양광,2018-05-10,0,0,0,0,0,0,70,307,602,820,973,1051,1192,1169,1069,899,618,310,80,5,0,0,0,0
수원하수처리장태양광,2018-05-11,0,0,0,0,0,0,23,107,222,544,1051,1094,1122,996,732,613,342,170,30,0,0,0,0,0
수원하수처리장태양광,2018-05-12,0,0,0,0,0,0,6,36,38,38,61,90,112,96,77,47,20,6,0,0,0,0,0,0
수원하수처리장태양광,2018-05-13,0,0,0,0,0,0,13,101,163,228,143,284,673,712,656,544,505,282,92,6,0,0,0,0
수원하수처리장태양광,2018-05-14,0,0,0,0,0,0,28,122,324,600,1012,1060,1054,1014,898,652,443,254,89,5,0,0,0,0
수원하수처리장태양광,2018-05-15,0,0,0,0,0,2,92,292,563,787,888,983,1090,865,817,490,311,138,26,1,0,0,0,0
수원하수처리장태양광,2018-05-16,0,0,0,0,0,0,10,37,16,82,25,91,184,20,4,26,24,4,1,0,0,0,0,0
수원하수처리장태양광,2018-05-17,0,0,0,0,0,0,0,5,12,11,287,242,368,205,118,67,31,34,0,0,0,0,0,0
수원하수처리장태양광,2018-05-18,0,0,0,0,0,0,0,8,49,124,126,79,56,92,80,103,142,78,48,8,0,0,0,0
수원하수처리장태양광,2018-05-19,0,0,0,0,0,0,94,409,731,979,1136,1240,1249,1102,982,809,580,293,67,6,0,0,0,0
수원하수처리장태양광,2018-05-20,0,0,0,0,0,0,74,322,449,445,574,536,476,400,332,389,365,302,65,5,0,0,0,0
수원하수처리장태양광,2018-05-21,0,0,0,0,0,0,89,373,658,883,1028,1114,1040,1000,732,424,254,349,95,5,0,0,0,0
수원하수처리장태양광,2018-05-22,0,0,0,0,0,0,92,316,384,518,572,797,715,386,180,132,85,53,6,0,0,0,0,0
수원하수처리장태양광,2018-05-23,0,0,0,0,0,0,90,362,650,858,1016,1129,1138,1103,991,826,589,299,80,8,0,0,0,0
수원하수처리장태양광,2018-05-24,0,0,0,0,0,0,92,326,583,806,953,1043,1084,1048,946,767,538,278,90,10,0,0,0,0
수원하수처리장태양광,2018-05-25,0,0,0,0,0,0,86,342,616,823,973,1036,1039,894,721,572,426,209,95,12,0,0,0,0
수원하수처리장태양광,2018-05-26,0,0,0,0,0,0,86,335,588,787,930,1016,1026,997,892,715,535,292,84,7,0,0,0,0
수원하수처리장태양광,2018-05-27,0,0,0,0,0,0,67,197,326,365,586,556,551,595,514,370,224,239,80,8,0,0,0,0
수원하수처리장태양광,2018-05-28,0,0,0,0,0,0,90,329,590,787,942,991,1032,994,895,736,524,290,100,16,0,0,0,0
수원하수처리장태양광,2018-05-29,0,0,0,0,0,0,17,83,238,263,474,540,511,898,715,475,384,160,19,0,0,0,0,0
수원하수처리장태양광,2018-05-30,0,0,0,0,0,0,1,17,112,232,541,637,853,955,775,768,576,306,80,10,0,0,0,0
수원하수처리장태양광,2018-05-31,0,0,0,0,0,0,56,256,466,808,952,1030,1039,1078,938,808,572,307,100,13,0,0,0,0
수원하수처리장태양광,2018-06-01,0,0,0,0,0,0,98,364,650,872,1021,1111,1130,1114,1033,864,623,332,88,12,0,0,0,0
수원하수처리장태양광,2018-06-02,0,0,0,0,0,0,100,371,665,890,1044,1106,1070,1055,965,808,571,295,102,16,0,0,0,0
수원하수처리장태양광,2018-06-03,0,0,0,0,0,2,98,270,450,751,833,1032,1046,984,905,758,541,292,78,8,0,0,0,0
수원하수처리장태양광,2018-06-04,0,0,0,0,0,0,80,294,494,763,868,872,904,955,710,406,356,125,36,2,0,0,0,0
수원하수처리장태양광,2018-06-05,0,0,0,0,0,0,79,295,562,772,918,991,1021,853,886,631,478,277,103,14,0,0,0,0
수원하수처리장태양광,2018-06-06,0,0,0,0,0,1,95,300,545,752,892,990,832,944,872,748,540,289,84,16,0,0,0,0
수원하수처리장태양광,2018-06-07,0,0,0,0,0,0,13,67,122,221,479,977,1021,984,878,678,521,281,94,13,0,0,0,0
수원하수처리장태양광,2018-06-08,0,0,0,0,0,0,14,194,466,671,806,637,810,848,890,656,503,299,78,24,0,0,0,0
수원하수처리장태양광,2018-06-09,0,0,0,0,0,4,92,293,398,722,833,916,674,624,667,289,176,52,11,0,0,0,0,0
수원하수처리장태양광,2018-06-10,0,0,0,0,0,0,0,34,224,455,710,786,716,815,599,521,228,103,28,1,0,0,0,0
수원하수처리장태양광,2018-06-11,0,0,0,0,0,0,71,190,546,628,406,347,252,233,79,26,50,35,7,4,0,0,0,0
수원하수처리장태양광,2018-06-12,0,0,0,0,0,0,34,244,565,686,757,786,958,646,714,526,594,305,95,14,0,0,0,0
수원하수처리장태양광,2018-06-13,0,0,0,0,0,0,80,260,428,540,522,667,637,962,522,299,239,122,100,23,0,0,0,0
수원하수처리장태양광,2018-06-14,0,0,0,0,0,0,0,2,35,134,440,664,626,686,470,586,318,193,76,8,0,0,0,0
수원하수처리장태양광,2018-06-15,0,0,0,0,0,7,103,295,576,800,934,943,916,970,899,653,404,257,91,12,0,0,0,0
수원하수처리장태양광,2018-06-16,0,0,0,0,0,0,83,335,604,812,947,1016,1028,1010,892,758,545,295,94,14,0,0,0,0
수원하수처리장태양광,2018-06-17,0,0,0,0,0,6,114,226,307,318,349,716,758,724,636,290,198,208,97,14,0,0,0,0
수원하수처리장태양광,2018-06-18,0,0,0,0,0,0,61,188,445,534,820,955,901,902,809,737,545,302,98,18,0,0,0,0
수원하수처리장태양광,2018-06-19,0,0,0,0,0,6,88,217,439,547,481,358,412,437,527,370,305,224,94,10,0,0,0,0
수원하수처리장태양광,2018-06-20,0,0,0,0,0,4,73,140,356,463,774,796,985,1010,887,755,556,311,92,14,0,0,0,0
수원하수처리장태양광,2018-06-21,0,0,0,0,0,1,49,184,509,803,940,1020,1050,1030,943,806,586,313,83,12,0,0,0,0
수원하수처리장태양광,2018-06-22,0,0,0,0,0,5,121,296,557,782,926,989,994,979,859,725,488,329,120,20,0,0,0,0
수원하수처리장태양광,2018-06-23,0,0,0,0,0,1,55,156,280,512,809,962,808,871,898,731,504,260,98,28,0,0,0,0
수원하수처리장태양광,2018-06-24,0,0,0,0,0,0,40,187,492,691,846,930,950,965,865,721,514,286,92,13,0,0,0,0
수원하수처리장태양광,2018-06-25,0,0,0,0,0,4,85,234,420,528,336,692,943,896,545,689,410,248,115,23,0,0,0,0
수원하수처리장태양광,2018-06-26,0,0,0,0,0,0,0,2,0,40,12,71,13,114,166,25,56,16,0,0,0,0,0,0
수원하수처리장태양광,2018-06-27,0,0,0,0,0,0,7,43,91,178,277,295,626,553,425,584,391,229,131,34,0,0,0,0
수원하수처리장태양광,2018-06-28,0,0,0,0,0,7,79,310,157,240,206,191,306,336,215,61,34,17,7,0,0,0,0,0
수원하수처리장태양광,2018-06-29,0,0,0,0,0,0,19,222,464,184,295,616,804,784,617,706,529,314,119,14,0,0,0,0
수원하수처리장태양광,2018-06-30,0,0,0,0,0,0,14,114,364,332,409,653,690,424,352,323,157,94,44,30,0,0,0,0
수원하수처리장태양광,2018-07-01,0,0,0,0,0,0,0,31,30,11,13,13,64,76,91,106,79,5,0,0,0,0,0,0
수원하수처리장태양광,2018-07-02,0,0,0,0,0,0,4,52,65,259,468,360,70,584,274,46,23,23,1,0,0,0,0,0
수원하수처리장태양광,2018-07-03,0,0,0,0,0,0,38,169,371,698,926,772,1002,852,742,798,598,175,107,29,0,0,0,0
수원하수처리장태양광,2018-07-04,0,0,0,0,0,8,82,190,546,727,632,805,1032,958,881,821,612,280,139,7,0,0,0,0
수원하수처리장태양광,2018-07-05,0,0,0,0,0,0,16,34,350,348,652,1092,990,560,157,178,292,233,67,1,0,0,0,0
수원하수처리장태양광,2018-07-06,0,0,0,0,0,1,68,229,222,469,593,410,530,557,462,487,502,242,34,4,0,0,0,0
수원하수처리장태양광,2018-07-07,0,0,0,0,0,1,84,324,451,799,950,1028,1058,894,810,658,500,197,97,20,0,0,0,0
수원하수처리장태양광,2018-07-08,0,0,0,0,0,6,38,286,484,815,739,997,972,1014,872,667,420,264,82,4,0,0,0,0
수원하수처리장태양광,2018-07-09,0,0,0,0,0,0,4,65,169,235,150,144,95,66,72,131,101,56,12,0,0,0,0,0
수원하수처리장태양광,2018-07-10,0,0,0,0,0,0,42,205,220,216,382,341,401,296,212,221,116,78,31,1,0,0,0,0
수원하수처리장태양광,2018-07-11,0,0,0,0,0,0,20,56,109,388,715,665,575,460,401,691,403,244,103,24,0,0,0,0
수원하수처리장태양광,2018-07-12,0,0,0,0,0,0,58,240,226,410,269,356,713,875,643,439,412,262,85,10,0,0,0,0
수원하수처리장태양광,2018-07-13,0,0,0,0,0,0,54,130,229,377,430,578,588,530,754,719,481,313,86,8,0,0,0,0
수원하수처리장태양광,2018-07-14,0,0,0,0,0,1,55,218,542,545,628,970,967,599,722,784,551,308,90,10,0,0,0,0
수원하수처리장태양광,2018-07-15,0,0,0,0,0,1,61,260,588,757,774,664,896,984,856,727,570,316,86,11,0,0,0,0
수원하수처리장태양광,2018-07-16,0,0,0,0,0,1,53,248,481,736,886,972,976,864,845,766,560,316,91,14,0,0,0,0
수원하수처리장태양광,2018-07-17,0,0,0,0,0,1,58,272,533,734,812,822,718,721,823,784,564,312,96,12,0,0,0,0
수원하수처리장태양광,2018-07-18,0,0,0,0,0,1,60,264,526,746,888,762,865,1026,1016,862,637,358,97,13,0,0,0,0
수원하수처리장태양광,2018-07-19,0,0,0,0,0,1,71,300,581,810,986,1085,1022,983,905,782,558,306,90,13,0,0,0,0
수원하수처리장태양광,2018-07-20,0,0,0,0,0,1,59,221,492,713,878,882,827,938,750,750,553,317,84,11,0,0,0,0
수원하수처리장태양광,2018-07-21,0,0,0,0,0,0,56,252,496,702,854,944,961,930,839,743,565,316,83,8,0,0,0,0
수원하수처리장태양광,2018-07-22,0,0,0,0,0,1,54,244,481,692,854,954,846,811,839,701,499,238,70,5,0,0,0,0
수원하수처리장태양광,2018-07-23,0,0,0,0,0,0,36,115,397,658,785,870,920,937,854,656,421,280,102,11,0,0,0,0
수원하수처리장태양광,2018-07-24,0,0,0,0,0,0,52,244,490,685,853,871,972,930,713,358,251,263,92,11,0,0,0,0
수원하수처리장태양광,2018-07-25,0,0,0,0,0,0,35,156,282,479,445,618,869,794,557,562,419,292,86,10,0,0,0,0
수원하수처리장태양광,2018-07-26,0,0,0,0,0,0,52,172,390,533,757,600,869,529,625,628,497,283,91,7,0,0,0,0
수원하수처리장태양광,2018-07-27,0,0,0,0,0,0,43,204,416,599,468,905,941,607,804,655,481,265,90,11,0,0,0,0
수원하수처리장태양광,2018-07-28,0,0,0,0,0,0,31,197,383,577,757,841,750,120,55,149,151,102,64,2,0,0,0,0
수원하수처리장태양광,2018-07-29,0,0,0,0,0,0,47,253,518,733,882,766,834,730,426,523,552,311,50,4,0,0,0,0
수원하수처리장태양광,2018-07-30,0,0,0,0,0,0,34,268,532,745,895,878,823,481,736,389,293,256,84,6,0,0,0,0
수원하수처리장태양광,2018-07-31,0,0,0,0,0,0,40,258,505,726,876,880,997,950,838,634,464,328,76,6,0,0,0,0
수원하수처리장태양광,2018-08-01,0,0,0,0,0,0,41,248,500,709,857,936,976,955,841,703,529,289,78,7,0,0,0,0
수원하수처리장태양광,2018-08-02,0,0,0,0,0,0,42,216,443,698,854,1021,982,358,446,565,484,163,82,6,0,0,0,0
수원하수처리장태양광,2018-08-03,0,0,0,0,0,0,44,222,467,690,833,912,941,782,661,575,464,268,76,7,0,0,0,0
수원하수처리장태양광,2018-08-04,0,0,0,0,0,0,35,173,456,613,602,709,617,888,685,642,581,295,72,4,0,0,0,0
수원하수처리장태양광,2018-08-05,0,0,0,0,0,0,29,157,270,530,800,962,1025,914,869,754,554,296,97,12,0,0,0,0
수원하수처리장태양광,2018-08-06,0,0,0,0,0,0,0,62,146,304,92,185,862,566,774,721,559,445,197,24,0,0,0,0
수원하수처리장태양광,2018-08-07,0,0,0,0,0,0,44,230,480,558,421,716,944,536,527,481,521,290,85,5,0,0,0,0
수원하수처리장태양광,2018-08-08,0,0,0,0,0,0,11,54,181,614,698,884,967,964,893,740,538,283,71,4,0,0,0,0
수원하수처리장태양광,2018-08-09,0,0,0,0,0,0,25,156,318,467,454,437,446,653,467,631,473,256,40,0,0,0,0,0
수원하수처리장태양광,2018-08-10,0,0,0,0,0,0,38,209,448,690,877,824,738,977,890,451,346,198,82,0,0,0,0,0
수원하수처리장태양광,2018-08-11,0,0,0,0,0,0,54,277,530,758,610,636,730,875,858,412,392,292,76,5,0,0,0,0
수원하수처리장태양광,2018-08-12,0,0,0,0,0,0,34,244,515,725,752,871,733,797,793,566,480,210,54,2,0,0,0,0
수원하수처리장태양광,2018-08-13,0,0,0,0,0,0,26,168,433,673,820,971,953,978,794,659,268,270,79,1,0,0,0,0
수원하수처리장태양광,2018-08-14,0,0,0,0,0,0,35,174,383,530,810,904,914,896,796,719,446,250,56,13,0,0,0,0
수원하수처리장태양광,2018-08-15,0,0,0,0,0,0,29,146,462,707,821,846,947,710,578,673,534,298,46,0,0,0,0,0
수원하수처리장태양광,2018-08-16,0,0,0,0,0,0,8,168,545,659,782,853,683,830,834,780,506,264,76,0,0,0,0,0
수원하수처리장태양광,2018-08-17,0,0,0,0,0,0,31,268,568,804,966,1049,1073,1036,937,784,558,257,71,1,0,0,0,0
수원하수처리장태양광,2018-08-18,0,0,0,0,0,0,29,263,560,797,950,1037,1044,970,823,629,347,174,66,4,0,0,0,0
수원하수처리장태양광,2018-08-19,0,0,0,0,0,0,16,239,388,792,920,859,811,922,679,692,402,192,47,0,0,0,0,0
수원하수처리장태양광,2018-08-20,0,0,0,0,0,0,40,208,395,542,864,708,715,614,464,336,361,82,28,0,0,0,0,0
수원하수처리장태양광,2018-08-21,0,0,0,0,0,0,0,7,22,6,151,151,314,481,610,680,492,157,36,0,0,0,0,0
수원하수처리장태양광,2018-08-22,0,0,0,0,0,0,26,217,509,742,899,977,338,384,638,539,302,208,48,0,0,0,0,0
수원하수처리장태양광,2018-08-23,0,0,0,0,0,0,4,46,114,137,209,476,433,487,274,205,36,24,0,0,0,0,0,0
수원하수처리장태양광,2018-08-24,0,0,0,0,0,0,0,5,104,240,236,367,175,152,204,138,166,101,25,0,0,0,0,0
수원하수처리장태양광,2018-08-25,0,0,0,0,0,0,40,251,269,418,595,750,745,586,522,316,227,265,140,1,0,0,0,0
수원하수처리장태양광,2018-08-26,0,0,0,0,0,0,13,102,212,313,278,412,274,184,252,185,136,132,23,0,0,0,0,0
수원하수처리장태양광,2018-08-27,0,0,0,0,0,0,0,0,35,40,62,192,390,269,253,274,211,68,31,0,0,0,0,0
수원하수처리장태양광,2018-08-28,0,0,0,0,0,0,0,18,78,54,43,112,254,48,23,78,38,34,8,0,0,0,0,0
수원하수처리장태양광,2018-08-29,0,0,0,0,0,0,17,162,568,401,497,512,473,434,422,392,212,85,1,0,0,0,0,0
수원하수처리장태양광,2018-08-30,0,0,0,0,0,0,12,205,299,625,580,730,679,839,578,572,398,154,30,0,0,0,0,0
수원하수처리장태양광,2018-08-31,0,0,0,0,0,0,1,43,120,457,625,784,1116,779,772,792,551,265,36,0,0,0,0,0
수원하수처리장태양광,2018-09-01,0,0,0,0,0,0,24,212,580,838,1031,1090,1097,840,808,727,398,251,28,0,0,0,0,0
수원하수처리장태양광,2018-09-02,0,0,0,0,0,0,26,283,623,884,1056,1120,1124,964,713,592,283,97,17,0,0,0,0,0
수원하수처리장태양광,2018-09-03,0,0,0,0,0,0,4,58,144,78,206,445,618,378,212,86,72,4,0,0,0,0,0,0
수원하수처리장태양광,2018-09-04,0,0,0,0,0,0,0,199,486,721,929,1090,928,1146,1004,871,596,270,40,0,0,0,0,0
수원하수처리장태양광,2018-09-05,0,0,0,0,0,0,23,263,608,715,1007,1136,839,967,910,803,569,250,30,0,0,0,0,0
수원하수처리장태양광,2018-09-06,0,0,0,0,0,0,14,148,401,613,409,601,640,188,217,438,224,62,10,0,0,0,0,0
수원하수처리장태양광,2018-09-07,0,0,0,0,0,0,17,125,248,580,1007,1134,647,833,523,775,528,211,66,0,0,0,0,0
수원하수처리장태양광,2018-09-08,0,0,0,0,0,0,14,278,629,878,1043,1153,1177,1127,1014,764,574,245,25,0,0,0,0,0
수원하수처리장태양광,2018-09-09,0,0,0,0,0,0,13,271,620,880,1042,1142,1186,1157,911,812,553,234,24,0,0,0,0,0
수원하수처리장태양광,2018-09-10,0,0,0,0,0,0,22,260,619,877,1054,1134,1096,816,908,475,365,223,10,0,0,0,0,0
수원하수처리장태양광,2018-09-11,0,0,0,0,0,0,18,161,449,781,1008,1183,1127,772,804,358,355,185,7,0,0,0,0,0
수원하수처리장태양광,2018-09-12,0,0,0,0,0,0,0,240,631,864,1060,1152,1072,1038,866,548,281,132,22,0,0,0,0,0
수원하수처리장태양광,2018-09-13,0,0,0,0,0,0,1,42,154,304,324,511,898,872,828,682,413,193,16,0,0,0,0,0
수원하수처리장태양광,2018-09-14,0,0,0,0,0,0,7,102,192,205,314,418,386,346,338,301,125,34,5,0,0,0,0,0
수원하수처리장태양광,2018-09-15,0,0,0,0,0,0,0,19,103,238,187,246,232,168,100,71,38,25,0,0,0,0,0,0
수원하수처리장태양광,2018-09-16,0,0,0,0,0,0,2,22,100,263,486,377,395,361,224,110,74,25,4,0,0,0,0,0
수원하수처리장태양광,2018-09-17,0,0,0,0,0,0,2,235,590,869,1046,1138,1145,979,990,769,493,186,14,0,0,0,0,0
수원하수처리장태양광,2018-09-18,0,0,0,0,0,0,17,161,300,630,810,953,970,989,539,0,156,216,11,0,0,0,0,0
수원하수처리장태양광,2018-09-19,0,0,0,0,0,0,13,83,163,392,451,432,472,622,551,209,98,29,1,0,0,0,0,0
수원하수처리장태양광,2018-09-20,0,0,0,0,0,0,0,14,48,72,64,89,151,197,125,65,43,13,0,0,0,0,0,0
수원하수처리장태양광,2018-09-21,0,0,0,0,0,0,0,0,13,77,204,264,120,200,262,388,107,36,1,0,0,0,0,0
수원하수처리장태양광,2018-09-22,0,0,0,0,0,0,0,64,482,851,1042,1147,1075,898,952,769,528,188,7,0,0,0,0,0
수원하수처리장태양광,2018-09-23,0,0,0,0,0,0,2,104,113,305,480,418,583,715,949,790,524,180,8,0,0,0,0,0
수원하수처리장태양광,2018-09-24,0,0,0,0,0,0,4,144,535,911,1117,1228,1237,1178,1050,827,527,180,6,0,0,0,0,0
수원하수처리장태양광,2018-09-25,0,0,0,0,0,0,4,242,641,907,1078,1182,1199,1148,1021,757,373,114,7,0,0,0,0,0
수원하수처리장태양광,2018-09-26,0,0,0,0,0,0,2,41,142,349,659,962,1165,1110,1025,526,343,144,6,0,0,0,0,0
